선거구코드,시구군코드,시구군,시도,기호,정당,후보명,1위,17년 유권자평균연령,유권자평균교육연수,17년제곱미터당가격,평균 보험료,후보별 득표율,후보별 득표수
4306,43114,충북 청주시청원구,충북,4,바른정당,유승민,문재인,45.4 ,12.60690433,211.5462183,87679,6.34,7285
4306,43114,충북 청주시청원구,충북,5,정의당,심상정,문재인,45.4 ,12.60690433,211.5462183,87679,7.18,8249
4303,43130,충북 충주시,충북,1,더불어민주당,문재인,문재인,49.8 ,11.70353815,178.5228984,80318,34.35,43551
4303,43130,충북 충주시,충북,2,새누리당,홍준표,문재인,49.8 ,11.70353815,178.5228984,80318,30.39,38532
4303,43130,충북 충주시,충북,3,국민의당,안철수,문재인,49.8 ,11.70353815,178.5228984,80318,22.54,28588
4303,43130,충북 충주시,충북,4,바른정당,유승민,문재인,49.8 ,11.70353815,178.5228984,80318,5.7,7233
4303,43130,충북 충주시,충북,5,정의당,심상정,문재인,49.8 ,11.70353815,178.5228984,80318,6.4,8115
4304,43150,충북 제천시,충북,1,더불어민주당,문재인,문재인,50.4 ,11.42071171,146.5608336,79447,33.86,28517
4304,43150,충북 제천시,충북,2,새누리당,홍준표,문재인,50.4 ,11.42071171,146.5608336,79447,32.03,26977
4304,43150,충북 제천시,충북,3,국민의당,안철수,문재인,50.4 ,11.42071171,146.5608336,79447,21.09,17768
4304,43150,충북 제천시,충북,4,바른정당,유승민,문재인,50.4 ,11.42071171,146.5608336,79447,6.03,5085
4304,43150,충북 제천시,충북,5,정의당,심상정,문재인,50.4 ,11.42071171,146.5608336,79447,6.23,5249
4305,43800,충북 단양군,충북,1,더불어민주당,문재인,홍준표,54.8 ,9.985496028,139.4580606,68070,28.85,5708
4305,43800,충북 단양군,충북,2,새누리당,홍준표,홍준표,54.8 ,9.985496028,139.4580606,68070,39.94,7901
4305,43800,충북 단양군,충북,3,국민의당,안철수,홍준표,54.8 ,9.985496028,139.4580606,68070,20.35,4026
4305,43800,충북 단양군,충북,4,바른정당,유승민,홍준표,54.8 ,9.985496028,139.4580606,68070,4.94,978
4305,43800,충북 단양군,충북,5,정의당,심상정,홍준표,54.8 ,9.985496028,139.4580606,68070,4.87,964
4307,43740,충북 영동군,충북,1,더불어민주당,문재인,홍준표,54.4 ,10.31590904,184.9009556,64287,32.25,10432
4307,43740,충북 영동군,충북,2,새누리당,홍준표,홍준표,54.4 ,10.31590904,184.9009556,64287,33.87,10958
4307,43740,충북 영동군,충북,3,국민의당,안철수,홍준표,54.4 ,10.31590904,184.9009556,64287,21.69,7017
4307,43740,충북 영동군,충북,4,바른정당,유승민,홍준표,54.4 ,10.31590904,184.9009556,64287,5.33,1726
4307,43740,충북 영동군,충북,5,정의당,심상정,홍준표,54.4 ,10.31590904,184.9009556,64287,5.79,1873
4308,43720,충북 보은군,충북,1,더불어민주당,문재인,홍준표,56.4 ,9.453445536,154.271423,64605,32.76,7268
4308,43720,충북 보은군,충북,2,새누리당,홍준표,홍준표,56.4 ,9.453445536,154.271423,64605,34.2,7587
4308,43720,충북 보은군,충북,3,국민의당,안철수,홍준표,56.4 ,9.453445536,154.271423,64605,22.13,4910
4308,43720,충북 보은군,충북,4,바른정당,유승민,홍준표,56.4 ,9.453445536,154.271423,64605,4.57,1015
4308,43720,충북 보은군,충북,5,정의당,심상정,홍준표,56.4 ,9.453445536,154.271423,64605,5.11,1135
4309,43730,충북 옥천군,충북,1,더불어민주당,문재인,문재인,54.2 ,10.11528417,130.5175884,65688,33.94,11181
4309,43730,충북 옥천군,충북,2,새누리당,홍준표,문재인,54.2 ,10.11528417,130.5175884,65688,31.67,10431
4309,43730,충북 옥천군,충북,3,국민의당,안철수,문재인,54.2 ,10.11528417,130.5175884,65688,22.66,7465
4309,43730,충북 옥천군,충북,4,바른정당,유승민,문재인,54.2 ,10.11528417,130.5175884,65688,4.71,1552
4309,43730,충북 옥천군,충북,5,정의당,심상정,문재인,54.2 ,10.11528417,130.5175884,65688,5.78,1905
4310,43770,충북 음성군,충북,1,더불어민주당,문재인,문재인,50.3 ,11.05055051,148.7646124,71084,36.73,20723
4310,43770,충북 음성군,충북,2,새누리당,홍준표,문재인,50.3 ,11.05055051,148.7646124,71084,26.9,15180
4310,43770,충북 음성군,충북,3,국민의당,안철수,문재인,50.3 ,11.05055051,148.7646124,71084,23.71,13381
4310,43770,충북 음성군,충북,4,바른정당,유승민,문재인,50.3 ,11.05055051,148.7646124,71084,5.29,2988
4310,43770,충북 음성군,충북,5,정의당,심상정,문재인,50.3 ,11.05055051,148.7646124,71084,6.5,3671
4311,43750,충북 진천군,충북,1,더불어민주당,문재인,문재인,49.5 ,11.11245142,154.5636694,74506,38.61,15844
4311,43750,충북 진천군,충북,2,새누리당,홍준표,문재인,49.5 ,11.11245142,154.5636694,74506,25.01,10265
4311,43750,충북 진천군,충북,3,국민의당,안철수,문재인,49.5 ,11.11245142,154.5636694,74506,23.12,9489
4311,43750,충북 진천군,충북,4,바른정당,유승민,문재인,49.5 ,11.11245142,154.5636694,74506,5.45,2239
4311,43750,충북 진천군,충북,5,정의당,심상정,문재인,49.5 ,11.11245142,154.5636694,74506,7.12,2925
4312,43760,충북 괴산군,충북,1,더불어민주당,문재인,홍준표,56.5 ,10.02474763,105.6817761,66888,30.67,7876
4312,43760,충북 괴산군,충북,2,새누리당,홍준표,홍준표,56.5 ,10.02474763,105.6817761,66888,36.75,9435
4312,43760,충북 괴산군,충북,3,국민의당,안철수,홍준표,56.5 ,10.02474763,105.6817761,66888,22.7,5830
4312,43760,충북 괴산군,충북,4,바른정당,유승민,홍준표,56.5 ,10.02474763,105.6817761,66888,4.14,1063
4312,43760,충북 괴산군,충북,5,정의당,심상정,홍준표,56.5 ,10.02474763,105.6817761,66888,4.66,1198
4313,43745,충북 증평군,충북,1,더불어민주당,문재인,문재인,48.1 ,11.64486048,144.5599339,73427,37.45,8109
4313,43745,충북 증평군,충북,2,새누리당,홍준표,문재인,48.1 ,11.64486048,144.5599339,73427,25.9,5608
4313,43745,충북 증평군,충북,3,국민의당,안철수,문재인,48.1 ,11.64486048,144.5599339,73427,23.67,5126
4313,43745,충북 증평군,충북,4,바른정당,유승민,문재인,48.1 ,11.64486048,144.5599339,73427,5.53,1199
4313,43745,충북 증평군,충북,5,정의당,심상정,문재인,48.1 ,11.64486048,144.5599339,73427,6.69,1450
4417,44133,충남 천안시서북구,충남,1,더불어민주당,문재인,문재인,43.2 ,13.04609519,218.2215819,98873,44.53,94202
4417,44133,충남 천안시서북구,충남,2,새누리당,홍준표,문재인,43.2 ,13.04609519,218.2215819,98873,17.62,37293
4417,44133,충남 천안시서북구,충남,3,국민의당,안철수,문재인,43.2 ,13.04609519,218.2215819,98873,22.63,47891
4417,44133,충남 천안시서북구,충남,4,바른정당,유승민,문재인,43.2 ,13.04609519,218.2215819,98873,6.9,14613
4417,44133,충남 천안시서북구,충남,5,정의당,심상정,문재인,43.2 ,13.04609519,218.2215819,98873,7.84,16591
4418,44131,충남 천안시동남구,충남,1,더불어민주당,문재인,문재인,46.6 ,12.65292531,206.1632725,87360,39.67,59695
4418,44131,충남 천안시동남구,충남,2,새누리당,홍준표,문재인,46.6 ,12.65292531,206.1632725,87360,23.17,34869
4418,44131,충남 천안시동남구,충남,3,국민의당,안철수,문재인,46.6 ,12.65292531,206.1632725,87360,23.21,34933
4418,44131,충남 천안시동남구,충남,4,바른정당,유승민,문재인,46.6 ,12.65292531,206.1632725,87360,6.04,9089
4418,44131,충남 천안시동남구,충남,5,정의당,심상정,문재인,46.6 ,12.65292531,206.1632725,87360,7.35,11067
4402,44150,충남 공주시,충남,1,더불어민주당,문재인,문재인,52.1 ,10.96589902,145.403986,78228,37.58,25036
4402,44150,충남 공주시,충남,2,새누리당,홍준표,문재인,52.1 ,10.96589902,145.403986,78228,27.69,18449
4402,44150,충남 공주시,충남,3,국민의당,안철수,문재인,52.1 ,10.96589902,145.403986,78228,23.73,15814
4402,44150,충남 공주시,충남,4,바른정당,유승민,문재인,52.1 ,10.96589902,145.403986,78228,4.42,2948
4402,44150,충남 공주시,충남,5,정의당,심상정,문재인,52.1 ,10.96589902,145.403986,78228,5.78,3852
4403,44180,충남 보령시,충남,1,더불어민주당,문재인,문재인,52.3 ,10.4878028,205.6504396,77444,33.13,20674
4403,44180,충남 보령시,충남,2,새누리당,홍준표,문재인,52.3 ,10.4878028,205.6504396,77444,31.18,19453
4403,44180,충남 보령시,충남,3,국민의당,안철수,문재인,52.3 ,10.4878028,205.6504396,77444,24.72,15428
4403,44180,충남 보령시,충남,4,바른정당,유승민,문재인,52.3 ,10.4878028,205.6504396,77444,4.51,2819
4403,44180,충남 보령시,충남,5,정의당,심상정,문재인,52.3 ,10.4878028,205.6504396,77444,5.68,3546
4404,44200,충남 아산시,충남,1,더불어민주당,문재인,문재인,46.2 ,12.41922473,185.8307235,96896,42.45,73461
4404,44200,충남 아산시,충남,2,새누리당,홍준표,문재인,46.2 ,12.41922473,185.8307235,96896,21.23,36741
4404,44200,충남 아산시,충남,3,국민의당,안철수,문재인,46.2 ,12.41922473,185.8307235,96896,22.17,38368
4404,44200,충남 아산시,충남,4,바른정당,유승민,문재인,46.2 ,12.41922473,185.8307235,96896,5.92,10252
4404,44200,충남 아산시,충남,5,정의당,심상정,문재인,46.2 ,12.41922473,185.8307235,96896,7.7,13340
4405,44210,충남 서산시,충남,1,더불어민주당,문재인,문재인,49.2 ,11.40682847,179.3117965,95507,37.99,37376
4405,44210,충남 서산시,충남,2,새누리당,홍준표,문재인,49.2 ,11.40682847,179.3117965,95507,24.97,24572
4405,44210,충남 서산시,충남,3,국민의당,안철수,문재인,49.2 ,11.40682847,179.3117965,95507,23.62,23237
4405,44210,충남 서산시,충남,4,바른정당,유승민,문재인,49.2 ,11.40682847,179.3117965,95507,5.61,5520
4405,44210,충남 서산시,충남,5,정의당,심상정,문재인,49.2 ,11.40682847,179.3117965,95507,7.13,7016
4406,44825,충남 태안군,충남,1,더불어민주당,문재인,문재인,54.2 ,9.939214069,158.210466,74303,33.48,12881
4406,44825,충남 태안군,충남,2,새누리당,홍준표,문재인,54.2 ,9.939214069,158.210466,74303,32.92,12666
4406,44825,충남 태안군,충남,3,국민의당,안철수,문재인,54.2 ,9.939214069,158.210466,74303,23.23,8940
4406,44825,충남 태안군,충남,4,바른정당,유승민,문재인,54.2 ,9.939214069,158.210466,74303,4.22,1626
4406,44825,충남 태안군,충남,5,정의당,심상정,문재인,54.2 ,9.939214069,158.210466,74303,5.44,2093
4407,44710,충남 금산군,충남,1,더불어민주당,문재인,문재인,54.8 ,10.20654901,131.3214767,67246,34.17,11182
4407,44710,충남 금산군,충남,2,새누리당,홍준표,문재인,54.8 ,10.20654901,131.3214767,67246,28.78,9416
4407,44710,충남 금산군,충남,3,국민의당,안철수,문재인,54.8 ,10.20654901,131.3214767,67246,26.85,8787
4407,44710,충남 금산군,충남,4,바른정당,유승민,문재인,54.8 ,10.20654901,131.3214767,67246,4.01,1312
4407,44710,충남 금산군,충남,5,정의당,심상정,문재인,54.8 ,10.20654901,131.3214767,67246,5.13,1679
4409,44230,충남 논산시,충남,1,더불어민주당,문재인,문재인,52.6 ,10.5558234,177.9441938,68486,39.23,28265
4409,44230,충남 논산시,충남,2,새누리당,홍준표,문재인,52.6 ,10.5558234,177.9441938,68486,23.52,16948
4409,44230,충남 논산시,충남,3,국민의당,안철수,문재인,52.6 ,10.5558234,177.9441938,68486,26.15,18844
4409,44230,충남 논산시,충남,4,바른정당,유승민,문재인,52.6 ,10.5558234,177.9441938,68486,4.86,3503
4409,44230,충남 논산시,충남,5,정의당,심상정,문재인,52.6 ,10.5558234,177.9441938,68486,5.4,3897
4410,44250,충남 계룡시,충남,1,더불어민주당,문재인,문재인,46.0 ,13.88206674,182.7741211,85803,36.2,9566
4410,44250,충남 계룡시,충남,2,새누리당,홍준표,문재인,46.0 ,13.88206674,182.7741211,85803,23.69,6261
4410,44250,충남 계룡시,충남,3,국민의당,안철수,문재인,46.0 ,13.88206674,182.7741211,85803,25.44,6722
4410,44250,충남 계룡시,충남,4,바른정당,유승민,문재인,46.0 ,13.88206674,182.7741211,85803,8.4,2222
4410,44250,충남 계룡시,충남,5,정의당,심상정,문재인,46.0 ,13.88206674,182.7741211,85803,5.68,1502
4416,44270,충남 당진시,충남,1,더불어민주당,문재인,문재인,49.1 ,11.37998846,185.1062861,91450,39.15,37191
4416,44270,충남 당진시,충남,2,새누리당,홍준표,문재인,49.1 ,11.37998846,185.1062861,91450,24.84,23597
4416,44270,충남 당진시,충남,3,국민의당,안철수,문재인,49.1 ,11.37998846,185.1062861,91450,21.95,20852
4416,44270,충남 당진시,충남,4,바른정당,유승민,문재인,49.1 ,11.37998846,185.1062861,91450,5.16,4907
4416,44270,충남 당진시,충남,5,정의당,심상정,문재인,49.1 ,11.37998846,185.1062861,91450,8.04,7638
4411,44760,충남 부여군,충남,1,더불어민주당,문재인,홍준표,55.8 ,9.424879005,164.3387033,65835,31.37,13492
4411,44760,충남 부여군,충남,2,새누리당,홍준표,홍준표,55.8 ,9.424879005,164.3387033,65835,32,13761
4411,44760,충남 부여군,충남,3,국민의당,안철수,홍준표,55.8 ,9.424879005,164.3387033,65835,25.63,11022
4411,44760,충남 부여군,충남,4,바른정당,유승민,홍준표,55.8 ,9.424879005,164.3387033,65835,4.37,1881
4411,44760,충남 부여군,충남,5,정의당,심상정,홍준표,55.8 ,9.424879005,164.3387033,65835,5.53,2382
4412,44770,충남 서천군,충남,1,더불어민주당,문재인,문재인,56.5 ,9.550201767,128.1864875,68410,36.2,12554
4412,44770,충남 서천군,충남,2,새누리당,홍준표,문재인,56.5 ,9.550201767,128.1864875,68410,28.52,9891
4412,44770,충남 서천군,충남,3,국민의당,안철수,문재인,56.5 ,9.550201767,128.1864875,68410,25.21,8744
4412,44770,충남 서천군,충남,4,바른정당,유승민,문재인,56.5 ,9.550201767,128.1864875,68410,4.47,1551
4412,44770,충남 서천군,충남,5,정의당,심상정,문재인,56.5 ,9.550201767,128.1864875,68410,4.74,1647
4413,44800,충남 홍성군,충남,1,더불어민주당,문재인,문재인,51.6 ,10.90058798,180.1474841,76302,35.43,21021
4413,44800,충남 홍성군,충남,2,새누리당,홍준표,문재인,51.6 ,10.90058798,180.1474841,76302,28.11,16682
4413,44800,충남 홍성군,충남,3,국민의당,안철수,문재인,51.6 ,10.90058798,180.1474841,76302,24.02,14251
4413,44800,충남 홍성군,충남,4,바른정당,유승민,문재인,51.6 ,10.90058798,180.1474841,76302,5.28,3133
4413,44800,충남 홍성군,충남,5,정의당,심상정,문재인,51.6 ,10.90058798,180.1474841,76302,6.48,3845
4414,44790,충남 청양군,충남,1,더불어민주당,문재인,홍준표,56.4 ,9.027702376,123.3569783,65428,30.12,6185
4414,44790,충남 청양군,충남,2,새누리당,홍준표,홍준표,56.4 ,9.027702376,123.3569783,65428,34.59,7104
4414,44790,충남 청양군,충남,3,국민의당,안철수,홍준표,56.4 ,9.027702376,123.3569783,65428,25.03,5140
4414,44790,충남 청양군,충남,4,바른정당,유승민,홍준표,56.4 ,9.027702376,123.3569783,65428,4.02,826
4414,44790,충남 청양군,충남,5,정의당,심상정,홍준표,56.4 ,9.027702376,123.3569783,65428,5.26,1080
4415,44810,충남 예산군,충남,1,더불어민주당,문재인,홍준표,54.6 ,10.42085672,129.5773776,72470,28.1,13880
4415,44810,충남 예산군,충남,2,새누리당,홍준표,홍준표,54.6 ,10.42085672,129.5773776,72470,38.29,18911
4415,44810,충남 예산군,충남,3,국민의당,안철수,홍준표,54.6 ,10.42085672,129.5773776,72470,22.76,11243
4415,44810,충남 예산군,충남,4,바른정당,유승민,홍준표,54.6 ,10.42085672,129.5773776,72470,4.69,2319
4415,44810,충남 예산군,충남,5,정의당,심상정,홍준표,54.6 ,10.42085672,129.5773776,72470,5.45,2693
4501,45111,전북 전주시완산구,전북,1,더불어민주당,문재인,문재인,46.8 ,13.19893864,209.6903502,89671,66.89,157637
4501,45111,전북 전주시완산구,전북,2,새누리당,홍준표,문재인,46.8 ,13.19893864,209.6903502,89671,2.97,7003
4501,45111,전북 전주시완산구,전북,3,국민의당,안철수,문재인,46.8 ,13.19893864,209.6903502,89671,21.43,50506
4501,45111,전북 전주시완산구,전북,4,바른정당,유승민,문재인,46.8 ,13.19893864,209.6903502,89671,2.96,6977
4501,45111,전북 전주시완산구,전북,5,정의당,심상정,문재인,46.8 ,13.19893864,209.6903502,89671,5.37,12678
4502,45113,전북 전주시덕진구,전북,1,더불어민주당,문재인,문재인,46.6 ,12.96187836,186.0224766,86766,66.89,125375
4502,45113,전북 전주시덕진구,전북,2,새누리당,홍준표,문재인,46.6 ,12.96187836,186.0224766,86766,2.76,5183
4502,45113,전북 전주시덕진구,전북,3,국민의당,안철수,문재인,46.6 ,12.96187836,186.0224766,86766,21.44,40188
4502,45113,전북 전주시덕진구,전북,4,바른정당,유승민,문재인,46.6 ,12.96187836,186.0224766,86766,2.82,5286
4502,45113,전북 전주시덕진구,전북,5,정의당,심상정,문재인,46.6 ,12.96187836,186.0224766,86766,5.74,10773
4503,45130,전북 군산시,전북,1,더불어민주당,문재인,문재인,48.8 ,12.12034938,154.2478417,84760,63.65,109379
4503,45130,전북 군산시,전북,2,새누리당,홍준표,문재인,48.8 ,12.12034938,154.2478417,84760,3.7,6360
4503,45130,전북 군산시,전북,3,국민의당,안철수,문재인,48.8 ,12.12034938,154.2478417,84760,24.66,42387
4503,45130,전북 군산시,전북,4,바른정당,유승민,문재인,48.8 ,12.12034938,154.2478417,84760,2.69,4638
4503,45130,전북 군산시,전북,5,정의당,심상정,문재인,48.8 ,12.12034938,154.2478417,84760,4.88,8397
4505,45140,전북 익산시,전북,1,더불어민주당,문재인,문재인,48.8 ,12.01607262,175.586516,77412,64.45,123422
4505,45140,전북 익산시,전북,2,새누리당,홍준표,문재인,48.8 ,12.01607262,175.586516,77412,3.37,6470
4505,45140,전북 익산시,전북,3,국민의당,안철수,문재인,48.8 ,12.01607262,175.586516,77412,23.88,45737
4505,45140,전북 익산시,전북,4,바른정당,유승민,문재인,48.8 ,12.01607262,175.586516,77412,2.78,5324
4505,45140,전북 익산시,전북,5,정의당,심상정,문재인,48.8 ,12.01607262,175.586516,77412,5.03,9644
4507,45180,전북 정읍시,전북,1,더불어민주당,문재인,문재인,53.1 ,10.3224029,138.0686782,67606,62.61,45894
4507,45180,전북 정읍시,전북,2,새누리당,홍준표,문재인,53.1 ,10.3224029,138.0686782,67606,2.96,2175
4507,45180,전북 정읍시,전북,3,국민의당,안철수,문재인,53.1 ,10.3224029,138.0686782,67606,27.43,20111
4507,45180,전북 정읍시,전북,4,바른정당,유승민,문재인,53.1 ,10.3224029,138.0686782,67606,1.99,1462
4507,45180,전북 정읍시,전북,5,정의당,심상정,문재인,53.1 ,10.3224029,138.0686782,67606,4.24,3109
4508,45190,전북 남원시,전북,1,더불어민주당,문재인,문재인,53.5 ,9.960750618,158.2183306,69530,64.51,35539
4508,45190,전북 남원시,전북,2,새누리당,홍준표,문재인,53.5 ,9.960750618,158.2183306,69530,3.52,1939
4508,45190,전북 남원시,전북,3,국민의당,안철수,문재인,53.5 ,9.960750618,158.2183306,69530,25.15,13854
4508,45190,전북 남원시,전북,4,바른정당,유승민,문재인,53.5 ,9.960750618,158.2183306,69530,1.99,1098
4508,45190,전북 남원시,전북,5,정의당,심상정,문재인,53.5 ,9.960750618,158.2183306,69530,3.98,2193
4509,45210,전북 김제시,전북,1,더불어민주당,문재인,문재인,54.9 ,9.986101995,145.7877235,65013,62.32,35870
4509,45210,전북 김제시,전북,2,새누리당,홍준표,문재인,54.9 ,9.986101995,145.7877235,65013,3.56,2052
4509,45210,전북 김제시,전북,3,국민의당,안철수,문재인,54.9 ,9.986101995,145.7877235,65013,27.59,15880
4509,45210,전북 김제시,전북,4,바른정당,유승민,문재인,54.9 ,9.986101995,145.7877235,65013,2.06,1190
4509,45210,전북 김제시,전북,5,정의당,심상정,문재인,54.9 ,9.986101995,145.7877235,65013,3.93,2265
4510,45710,전북 완주군,전북,1,더불어민주당,문재인,문재인,50.9 ,11.17948855,171.5087399,73777,65.97,41057
4510,45710,전북 완주군,전북,2,새누리당,홍준표,문재인,50.9 ,11.17948855,171.5087399,73777,3.38,2107
4510,45710,전북 완주군,전북,3,국민의당,안철수,문재인,50.9 ,11.17948855,171.5087399,73777,22.33,13897
4510,45710,전북 완주군,전북,4,바른정당,유승민,문재인,50.9 ,11.17948855,171.5087399,73777,2.43,1515
4510,45710,전북 완주군,전북,5,정의당,심상정,문재인,50.9 ,11.17948855,171.5087399,73777,5.31,3306
4511,45720,전북 진안군,전북,1,더불어민주당,문재인,문재인,56.5 ,8.908083879,143.7597181,61180,66.17,11918
4511,45720,전북 진안군,전북,2,새누리당,홍준표,문재인,56.5 ,8.908083879,143.7597181,61180,4.54,819
4511,45720,전북 진안군,전북,3,국민의당,안철수,문재인,56.5 ,8.908083879,143.7597181,61180,21.67,3904
4511,45720,전북 진안군,전북,4,바른정당,유승민,문재인,56.5 ,8.908083879,143.7597181,61180,2.17,392
4511,45720,전북 진안군,전북,5,정의당,심상정,문재인,56.5 ,8.908083879,143.7597181,61180,4.47,806
4512,45730,전북 무주군,전북,1,더불어민주당,문재인,문재인,56.2 ,9.134478404,137.7972564,62042,61.36,10381
4512,45730,전북 무주군,전북,2,새누리당,홍준표,문재인,56.2 ,9.134478404,137.7972564,62042,7.24,1225
4512,45730,전북 무주군,전북,3,국민의당,안철수,문재인,56.2 ,9.134478404,137.7972564,62042,23.63,3998
4512,45730,전북 무주군,전북,4,바른정당,유승민,문재인,56.2 ,9.134478404,137.7972564,62042,2.56,434
4512,45730,전북 무주군,전북,5,정의당,심상정,문재인,56.2 ,9.134478404,137.7972564,62042,4.27,723
4513,45740,전북 장수군,전북,1,더불어민주당,문재인,문재인,55.9 ,8.831754219,137.4190087,60016,67.06,10714
4513,45740,전북 장수군,전북,2,새누리당,홍준표,문재인,55.9 ,8.831754219,137.4190087,60016,4.48,717
4513,45740,전북 장수군,전북,3,국민의당,안철수,문재인,55.9 ,8.831754219,137.4190087,60016,20.98,3353
4513,45740,전북 장수군,전북,4,바른정당,유승민,문재인,55.9 ,8.831754219,137.4190087,60016,2.14,342
4513,45740,전북 장수군,전북,5,정의당,심상정,문재인,55.9 ,8.831754219,137.4190087,60016,4.3,688
4514,45750,전북 임실군,전북,1,더불어민주당,문재인,문재인,56.3 ,8.815294065,112.6119752,60585,63.74,12893
4514,45750,전북 임실군,전북,2,새누리당,홍준표,문재인,56.3 ,8.815294065,112.6119752,60585,3.81,771
4514,45750,전북 임실군,전북,3,국민의당,안철수,문재인,56.3 ,8.815294065,112.6119752,60585,24.76,5009
4514,45750,전북 임실군,전북,4,바른정당,유승민,문재인,56.3 ,8.815294065,112.6119752,60585,1.99,403
4514,45750,전북 임실군,전북,5,정의당,심상정,문재인,56.3 ,8.815294065,112.6119752,60585,4.46,904
4515,45770,전북 순창군,전북,1,더불어민주당,문재인,문재인,56.2 ,8.954827756,172.2707271,63026,61.52,12309
4515,45770,전북 순창군,전북,2,새누리당,홍준표,문재인,56.2 ,8.954827756,172.2707271,63026,3.43,688
4515,45770,전북 순창군,전북,3,국민의당,안철수,문재인,56.2 ,8.954827756,172.2707271,63026,28.1,5624
4515,45770,전북 순창군,전북,4,바른정당,유승민,문재인,56.2 ,8.954827756,172.2707271,63026,1.61,324
4515,45770,전북 순창군,전북,5,정의당,심상정,문재인,56.2 ,8.954827756,172.2707271,63026,3.77,755
4516,45790,전북 고창군,전북,1,더불어민주당,문재인,문재인,55.6 ,9.144224716,163.4115572,59467,61.38,23877
4516,45790,전북 고창군,전북,2,새누리당,홍준표,문재인,55.6 ,9.144224716,163.4115572,59467,3.12,1215
4516,45790,전북 고창군,전북,3,국민의당,안철수,문재인,55.6 ,9.144224716,163.4115572,59467,28.74,11182
4516,45790,전북 고창군,전북,4,바른정당,유승민,문재인,55.6 ,9.144224716,163.4115572,59467,1.85,722
4516,45790,전북 고창군,전북,5,정의당,심상정,문재인,55.6 ,9.144224716,163.4115572,59467,3.68,1433
4517,45800,전북 부안군,전북,1,더불어민주당,문재인,문재인,55.1 ,9.545037713,156.6873821,61173,61.72,22482
4517,45800,전북 부안군,전북,2,새누리당,홍준표,문재인,55.1 ,9.545037713,156.6873821,61173,4.13,1507
4517,45800,전북 부안군,전북,3,국민의당,안철수,문재인,55.1 ,9.545037713,156.6873821,61173,27,9837
4517,45800,전북 부안군,전북,4,바른정당,유승민,문재인,55.1 ,9.545037713,156.6873821,61173,1.9,695
4517,45800,전북 부안군,전북,5,정의당,심상정,문재인,55.1 ,9.545037713,156.6873821,61173,4.45,1622
4601,46110,전남 목포시,전남,1,더불어민주당,문재인,문재인,47.7 ,12.0878581,160.5073708,78843,53.73,77896
4601,46110,전남 목포시,전남,2,새누리당,홍준표,문재인,47.7 ,12.0878581,160.5073708,78843,1.78,2584
4601,46110,전남 목포시,전남,3,국민의당,안철수,문재인,47.7 ,12.0878581,160.5073708,78843,36.77,53303
4601,46110,전남 목포시,전남,4,바른정당,유승민,문재인,47.7 ,12.0878581,160.5073708,78843,2.07,3013
4601,46110,전남 목포시,전남,5,정의당,심상정,문재인,47.7 ,12.0878581,160.5073708,78843,5.19,7529
4602,46130,전남 여수시,전남,1,더불어민주당,문재인,문재인,49.0 ,11.43609026,174.402003,91442,63.63,117586
4602,46130,전남 여수시,전남,2,새누리당,홍준표,문재인,49.0 ,11.43609026,174.402003,91442,2.31,4281
4602,46130,전남 여수시,전남,3,국민의당,안철수,문재인,49.0 ,11.43609026,174.402003,91442,27.18,50228
4602,46130,전남 여수시,전남,4,바른정당,유승민,문재인,49.0 ,11.43609026,174.402003,91442,2.27,4207
4602,46130,전남 여수시,전남,5,정의당,심상정,문재인,49.0 ,11.43609026,174.402003,91442,3.99,7384
4604,46150,전남 순천시,전남,1,더불어민주당,문재인,문재인,47.6 ,12.10238822,187.9928139,90646,67.81,122595
4604,46150,전남 순천시,전남,2,새누리당,홍준표,문재인,47.6 ,12.10238822,187.9928139,90646,2.5,4525
4604,46150,전남 순천시,전남,3,국민의당,안철수,문재인,47.6 ,12.10238822,187.9928139,90646,22.36,40429
4604,46150,전남 순천시,전남,4,바른정당,유승민,문재인,47.6 ,12.10238822,187.9928139,90646,2.39,4326
4604,46150,전남 순천시,전남,5,정의당,심상정,문재인,47.6 ,12.10238822,187.9928139,90646,4.13,7475
4606,46170,전남 나주시,전남,1,더불어민주당,문재인,문재인,51.5 ,10.59056919,193.7035307,72323,61.76,43967
4606,46170,전남 나주시,전남,2,새누리당,홍준표,문재인,51.5 ,10.59056919,193.7035307,72323,2.03,1448
4606,46170,전남 나주시,전남,3,국민의당,안철수,문재인,51.5 ,10.59056919,193.7035307,72323,29.51,21011
4606,46170,전남 나주시,전남,4,바른정당,유승민,문재인,51.5 ,10.59056919,193.7035307,72323,2.08,1484
4606,46170,전남 나주시,전남,5,정의당,심상정,문재인,51.5 ,10.59056919,193.7035307,72323,3.77,2686
4607,46230,전남 광양시,전남,1,더불어민주당,문재인,문재인,46.4 ,11.99888486,122.479547,95466,66.15,63544
4607,46230,전남 광양시,전남,2,새누리당,홍준표,문재인,46.4 ,11.99888486,122.479547,95466,4.26,4100
4607,46230,전남 광양시,전남,3,국민의당,안철수,문재인,46.4 ,11.99888486,122.479547,95466,20.9,20080
4607,46230,전남 광양시,전남,4,바른정당,유승민,문재인,46.4 ,11.99888486,122.479547,95466,3.27,3145
4607,46230,전남 광양시,전남,5,정의당,심상정,문재인,46.4 ,11.99888486,122.479547,95466,4.74,4553
